paper id,last_name,first_name,full_name,api_gender,api_script,api_scale,api_score,api_probabilityCalibrated
704.2239,Zaldarriaga,Matias,Matias Zaldarriaga,male,LATIN,-0.98207607802842,19.09123184795502,0.99103803901421
704.2243,Will,Clifford M.,Clifford M. Will,male,LATIN,-0.9916449180800588,25.28287714751969,0.9958224590400294
704.2249,Foley,Ryan J.,Ryan J. Foley,male,LATIN,-0.9912760606813014,23.26750892956374,0.9956380303406508
704.2251,Micu,Octavian,Octavian Micu,male,LATIN,-0.9757512560830528,17.473948667856884,0.9878756280415264
704.2256,Maska,Maciej M.,Maciej M. Maska,male,LATIN,-0.9757382353599444,17.468816474420063,0.9878691176799722
704.2256,Mierzejewski,Marcin,Marcin Mierzejewski,male,LATIN,-0.9747831891806298,17.15001895664063,0.9873915945903148
704.2258,Milenkovic,Olgica,Olgica Milenkovic,female,LATIN,0.9626204644801512,15.633715513679311,0.9813102322400756
704.2253,Reach,William T.,William T. Reach,male,LATIN,-0.9938046857672492,35.15182034104525,0.9969023428836246
704.2259,Gamal,Hesham El,Hesham El Gamal,male,LATIN,-0.9780267183270884,18.3471993086156,0.9890133591635444
704.226,Matsen,Frederick A.,Frederick A. Matsen,male,LATIN,-0.9916049787737312,24.74978116979239,0.9958024893868656
704.2265,Murgan,Rajan,Rajan Murgan,male,LATIN,-0.9768144780821216,18.018938753534343,0.9884072390410608
704.2263,Lee,Chaohong,Chaohong Lee,male,LATIN,-0.1175408995216533,2.121111990127885,0.5587704497608267
704.2263,Ostrovskaya,Elena A.,Elena A. Ostrovskaya,female,LATIN,0.9938004017066348,31.94578723688134,0.9969002008533174
704.2263,Kivshar,Yuri S.,Yuri S. Kivshar,female,LATIN,0.0146518492394747,0.7324357818065951,0.5073259246197374
704.2267,Stahnke,David G.,David G. Stahnke,male,LATIN,-0.9936024195208116,28.1191034619238,0.9968012097604058
704.2267,Jacobsen,Steven D.,Steven D. Jacobsen,male,LATIN,-0.9620191976952546,15.543883012753785,0.9810095988476272
704.2271,Vaughan,Alan E.,Alan E. Vaughan,male,LATIN,-0.9731885792059158,16.770794310485478,0.986594289602958
704.2273,Jain,Pankaj,Pankaj Jain,male,LATIN,-0.9745884962468953,17.095863831387575,0.9872942481234476
704.2273,Mitra,Subhadip,Subhadip Mitra,male,LATIN,-0.9910415466093458,22.82857555843449,0.9955207733046728
704.2272,Hwang,Ho Seong,Ho Seong Hwang,male,LATIN,-0.9304713877447648,13.173176233917896,0.9652356938723824
704.2272,Park,Changbom,Changbom Park,male,LATIN,-0.1788664178535481,2.6652448389266894,0.5894332089267741
704.2277,Hermann,Verena,Verena Hermann,female,LATIN,0.9896397083952388,21.75824464775231,0.9948198541976194
704.2284,Ertan,Erol,Erol Ertan,male,LATIN,-0.9797433817245984,18.59884968499398,0.9898716908622992
704.2284,Kaya,Ali,Ali Kaya,male,LATIN,-0.0061791753401878,0.1902922250231749,0.5030895876700939
704.2291,White,Simon D. M.,Simon D. M. White,male,LATIN,-0.9758187106323596,17.500966332383467,0.9879093553161796
704.2289,Janson,Svante,Svante Janson,female,LATIN,0.9063957669175906,12.15894899436108,0.9531978834587952
704.229,kozlowski,Miroslaw,Miroslaw kozlowski,male,LATIN,-0.9915755128261128,24.48369683192984,0.9957877564130564
704.2292,Lu,Zhun,Zhun Lu,male,LATIN,-0.7455176168209323,9.527880946098849,0.8727588084104662
704.2292,Ma,Bo-Qiang,Bo-Qiang Ma,male,LATIN,-0.9894754209847688,21.68413825712973,0.9947377104923844
704.2295,Jameel,Hassan,Hassan Jameel,male,LATIN,-0.9549034953364268,14.842385151621889,0.9774517476682134
704.2305,Lahuis,Fred,Fred Lahuis,male,LATIN,-0.991503054848012,24.029753596237693,0.995751527424006
704.2305,Pontoppidan,Klaus M.,Klaus M. Pontoppidan,male,LATIN,-0.9789171007295204,18.469814023072505,0.9894585503647604
704.2311,Crucean,Cosmin,Cosmin Crucean,male,LATIN,-0.9914942606680804,23.986425681551367,0.9957471303340402
704.2313,Ghavami,B,B Ghavami,male,LATIN,-0.1550608244358826,2.442643006768862,0.5775304122179413
704.2318,Stuchlik,Zdenek,Zdenek Stuchlik,male,LATIN,-0.6817689682198171,8.340598595833297,0.8408844841099086
704.2324,Semeshenko,Viktoriya,Viktoriya Semeshenko,female,LATIN,0.96296929763641,15.657182990184031,0.981484648818205
704.2327,Sasano,Yusuke,Yusuke Sasano,male,LATIN,-0.9852107411129144,19.96661086253215,0.9926053705564571
704.2328,Pireddu,Marina,Marina Pireddu,female,LATIN,0.9897108847211644,21.792138689571164,0.9948554423605822
704.2328,Zanolin,Fabio,Fabio Zanolin,male,LATIN,-0.9867416605292064,20.5808857254526,0.9933708302646032
704.2335,Faraggiana,Rosanna,Rosanna Faraggiana,female,LATIN,0.9898617713765137,21.868029369782107,0.9949308856882568
704.2335,Bonifacio,Piercarlo,Piercarlo Bonifacio,male,LATIN,-0.9914819787778753,23.928884097070867,0.9957409893889376
704.234,Chen,Lie-Wen,Lie-Wen Chen,male,LATIN,-0.9938028183562122,32.725976178127326,0.996901409178106
704.234,Ko,Che Ming,Che Ming Ko,male,LATIN,-0.2046765886426165,2.9709326203323347,0.6023382943213083
704.234,Li,Bao-An,Bao-An Li,male,LATIN,-0.9909881183279414,22.756135150533225,0.9954940591639708
704.234,Yong,Gao-Chan,Gao-Chan Yong,male,LATIN,-0.2889838590212361,4.825338263514169,0.6444919295106181
704.2341,Borici,Artan,Artan Borici,male,LATIN,-0.9817065974642164,18.99522146634352,0.9908532987321084
704.2337,Rau,Clement,Clement Rau,male,LATIN,-0.9759839744781946,17.570418946690374,0.9879919872390972
704.2342,Carretta,Eugenio,Eugenio Carretta,male,LATIN,-0.9853471579525652,20.00836821848762,0.9926735789762826
704.2342,James,Gael,Gael James,male,LATIN,-0.7489291820339301,9.65787171060268,0.874464591016965
704.2349,Itoh,Katsumi,Katsumi Itoh,female,LATIN,0.0057078681050868,0.0227034670196488,0.5028539340525434
704.2345,Tobias,Steven M.,Steven M. Tobias,male,LATIN,-0.9863002597794556,20.362079751450143,0.9931501298897276
704.2351,Dumas,Jean-Guillaume,Jean-Guillaume Dumas,male,LATIN,-0.9665399947547784,15.924634380949358,0.9832699973773892
704.2352,Kumar,Brijesh,Brijesh Kumar,male,LATIN,-0.9126705730190288,12.43425464040241,0.9563352865095144
704.2353,Vu,Mai,Mai Vu,male,LATIN,-0.2305773684231284,3.4049799615497385,0.6152886842115642
704.2353,Devroye,Natasha,Natasha Devroye,female,LATIN,0.9872591192393724,20.918788068534635,0.993629559619686
704.2353,Sharif,Masoud,Masoud Sharif,male,LATIN,-0.9815779121454272,18.963835123465035,0.9907889560727136
704.2353,Tarokh,Vahid,Vahid Tarokh,male,LATIN,-0.9744845173162532,17.068099621512832,0.9872422586581264
704.2362,Batakis,Athanasios,Athanasios Batakis,male,LATIN,-0.9937038089553492,28.81432320531476,0.9968519044776746
704.2369,Holm,Darryl D.,Darryl D. Holm,male,LATIN,-0.9512537101225074,14.612390951943636,0.9756268550612536
704.2369,Tronci,Cesare,Cesare Tronci,male,LATIN,-0.9388587864413922,13.89743760739967,0.969429393220696
704.2373,Adhikari,Sadhan K.,Sadhan K. Adhikari,male,LATIN,-0.7561966634126673,10.008434408327211,0.8780983317063337
704.2372,Blanchet,Adrien,Adrien Blanchet,male,LATIN,-0.6904706192401286,8.440279650402335,0.8452353096200643
704.2378,Bell,Jason P.,Jason P. Bell,male,LATIN,-0.987338886801702,20.982761308769263,0.993669443400851
704.2378,Smoktunowicz,Agata,Agata Smoktunowicz,male,LATIN,-0.0530456717335596,1.4212376659850028,0.5265228358667798
704.2383,Massaro,Valeria,Valeria Massaro,female,LATIN,0.9833745925996986,19.52805012901266,0.9916872962998492
704.2386,Mayordomo,Elvira,Elvira Mayordomo,male,LATIN,-0.9712584728403147,16.44415544057413,0.9856292364201574
704.2389,Papathanasiou,Georgios,Georgios Papathanasiou,male,LATIN,-0.991021345205228,22.799250703776472,0.995510672602614
704.2402,Salazar,José Manuel,José Manuel Salazar,male,LATIN,-0.9937676670896336,29.81466747108717,0.9968838335448168
704.2401,Lee,Ho Nyung,Ho Nyung Lee,male,LATIN,-0.2595569917451856,3.96110469249518,0.6297784958725928
704.2401,Chisholm,Matthew F.,Matthew F. Chisholm,male,LATIN,-0.9915653180269788,24.40596491061341,0.9957826590134894
704.2401,Rabe,Karin M.,Karin M. Rabe,female,LATIN,0.8132083877493381,10.554796890890586,0.9066041938746692
704.2404,Ball,Richard D.,Richard D. Ball,male,LATIN,-0.99375807372313,29.58430019813465,0.996879036861565
704.2404,Falgari,Pietro,Pietro Falgari,male,LATIN,-0.987409216148367,21.042773767609027,0.9937046080741836
704.2405,Bock,Robert D.,Robert D. Bock,male,LATIN,-0.9931592572506028,26.959349876462905,0.9965796286253014
704.2416,Afshordi,Niayesh,Niayesh Afshordi,female,LATIN,0.2555341130217001,3.884063219148295,0.6277670565108501
704.2417,Pavlidou,Vasiliki,Vasiliki Pavlidou,female,LATIN,0.9407839867579286,14.149043768044567,0.9703919933789644
704.242,Turner,Edwin L.,Edwin L. Turner,male,LATIN,-0.9816810751314896,18.98891776176358,0.9908405375657448
704.242,Valenti,Jeff A.,Jeff A. Valenti,male,LATIN,-0.9926700687907172,26.3953407292926,0.9963350343953586
704.2421,Sapone,Domenico,Domenico Sapone,male,LATIN,-0.9813444604815856,18.90929524405276,0.9906722302407928
704.2419,Nikolic,Branislav K.,Branislav K. Nikolic,male,LATIN,-0.9936039940046272,28.12722612112611,0.9968019970023136
704.2431,Ghosh,Parag,Parag Ghosh,male,LATIN,-0.95568963837967,14.899695880106766,0.977844819189835
704.2429,Pineda,Jesus,Jesus Pineda,male,LATIN,-0.9805691026106004,18.74692905450005,0.9902845513053002
704.243,Kneib,J-P.,J-P. Kneib,male,LATIN,-0.2511340211972666,3.805847626707717,0.6255670105986333
704.244,Klemm,Albrecht,Albrecht Klemm,male,LATIN,-0.9499824367645364,14.543270435095623,0.9749912183822682
704.244,Marino,Marcos,Marcos Marino,male,LATIN,-0.9765733554328846,17.866796091665204,0.9882866777164424
704.244,Tavanfar,Alireza,Alireza Tavanfar,male,LATIN,-0.8972661759098752,11.830155258520136,0.9486330879549376
704.2444,Zhang,Le,Le Zhang,female,LATIN,0.0861157973289985,1.8107144997824225,0.5430578986644993
704.2444,Chen,Xuelei,Xuelei Chen,male,LATIN,-0.2075716524428779,3.0117208247826786,0.603785826221439
704.2444,Zheng,Zheng,Zheng Zheng,male,LATIN,-0.2511570456331768,3.806242029850248,0.6255785228165884
704.2447,Cutler,Curt,Curt Cutler,male,LATIN,-0.9915709896924516,24.44846176042287,0.9957854948462258
704.2448,Lago,Ugo Dal,Ugo Dal Lago,male,LATIN,-0.9212545542432148,12.724473627950228,0.9606272771216074
704.2453,Smarandache,Florentin,Florentin Smarandache,male,LATIN,-0.970432180112626,16.331456771884273,0.9852160900563128
704.2452,Yazdani,Raman,Raman Yazdani,male,LATIN,-0.9286254850672852,13.065747536313866,0.9643127425336426
704.2455,Hekker,Saskia,Saskia Hekker,female,LATIN,0.9870416178487788,20.76266284801593,0.9935208089243894
704.2455,Reffert,Sabine,Sabine Reffert,female,LATIN,0.9698952339122866,16.26449133140528,0.9849476169561432
704.2463,Semikoz,Dmitry V.,Dmitry V. Semikoz,male,LATIN,-0.9934967460256596,27.699104907607808,0.9967483730128298
704.2465,Banados,Maximo,Maximo Banados,male,LATIN,-0.9871008230814386,20.802804757208754,0.9935504115407192
704.2466,Bouville,Mathieu,Mathieu Bouville,male,LATIN,-0.9712513896075424,16.443133332896515,0.9856256948037712
704.2471,Inoue,Rei,Rei Inoue,male,LATIN,-0.2856195626251425,4.680815886815791,0.6428097813125713
704.2471,Takenawa,Tomoyuki,Tomoyuki Takenawa,male,LATIN,-0.9401714278965638,14.079431253333002,0.970085713948282
704.247,Thomas,Pascal J.,Pascal J. Thomas,male,LATIN,-0.987416648210434,21.044870356011025,0.993708324105217
704.2474,Chen,Changjun,Changjun Chen,male,LATIN,-0.3725252077607959,5.606705449944396,0.686262603880398
704.2475,Shengli,Zhang,Zhang Shengli,female,LATIN,0.0058735238357967,0.0814510670341979,0.5029367619178984
704.2477,Hjorth-Jensen,Morten,Morten Hjorth-Jensen,male,LATIN,-0.9812652674895692,18.89144956274885,0.9906326337447846
704.249,Uekusa,Nobuhiro,Nobuhiro Uekusa,male,LATIN,-0.975637294682692,17.429899223589338,0.987818647341346
704.2488,Carles,Rémi,Rémi Carles,male,LATIN,-0.5561603405833953,7.477714044030074,0.7780801702916976
704.2493,Lu,Cai-Dian,Cai-Dian Lu,male,LATIN,-0.2029677198901249,2.9475433147797045,0.6014838599450625
704.2497,Misiorny,Maciej,Maciej Misiorny,male,LATIN,-0.992473368161488,26.23547371155119,0.996236684080744
704.2498,Strungaru,Nicolae,Nicolae Strungaru,male,LATIN,-0.416173956426269,6.511757475027327,0.7080869782131345
704.2512,Hein,Georg,Georg Hein,male,LATIN,-0.9915051900703268,24.040564630951664,0.9957525950351634
704.2518,Reidys,Christian M.,Christian M. Reidys,male,LATIN,-0.9840154091274472,19.660333926956906,0.9920077045637236
704.2517,Balescu,Radu,Radu Balescu,male,LATIN,-0.9553258433804188,14.872765995005054,0.9776629216902094
704.252,Nojiri,Shin'ichi,Shin'ichi Nojiri,male,LATIN,-0.972135993653809,16.579620781170835,0.9860679968269044
704.252,Odintsov,Sergei D.,Sergei D. Odintsov,female,LATIN,0.8499877780549412,10.933617107041607,0.9249938890274706
704.2532,Boley,Aaron C.,Aaron C. Boley,male,LATIN,-0.7468574438470426,9.576937546222103,0.8734287219235213
704.2532,Durisen,Richard H.,Richard H. Durisen,male,LATIN,-0.9884626179986884,21.31926124371468,0.9942313089993442
704.2532,Lord,Jesse,Jesse Lord,male,LATIN,-0.3491898751573157,5.329512350720371,0.6745949375786578
704.2529,Brukner,Caslav,Caslav Brukner,male,LATIN,-0.9872462697816622,20.90885509093699,0.9936231348908312
704.253,Safnuk,Brad,Brad Safnuk,male,LATIN,-0.9863087327131904,20.365859217386053,0.9931543663565952
704.2534,Procesi,Michela,Michela Procesi,female,LATIN,0.9715229539675224,16.48308756666804,0.9857614769837612
704.2536,Monasson,Remi,Remi Monasson,male,LATIN,-0.0560779801699777,1.4687041212136778,0.5280389900849889
704.2539,Cocco,Simona,Simona Cocco,female,LATIN,0.9771193012701136,18.236012818414547,0.9885596506350568
704.2544,Urbanke,Ruediger,Ruediger Urbanke,male,LATIN,-0.9300179269267116,13.145696841030102,0.9650089634633556
704.2547,Bradde,Serena,Serena Bradde,female,LATIN,0.9768372592213608,18.03458599896647,0.9884186296106804
704.2548,Beck,Hans Peter,Hans Peter Beck,male,LATIN,-0.9108504552761324,12.369608324845522,0.9554252276380664
704.2551,Lèbre,Sophie,Sophie Lèbre,female,LATIN,0.986786534062057,20.606065419840203,0.9933932670310284
704.2554,Meyer-Berthaud,Brigitte,Brigitte Meyer-Berthaud,female,LATIN,0.9351428793819194,13.511470043362262,0.9675714396909596
704.2554,Decombeix,Anne-Laure,Anne-Laure Decombeix,female,LATIN,0.97639750186563,17.76882503781776,0.9881987509328152
704.2556,Kovacs,Sandor,Sandor Kovacs,male,LATIN,-0.991965835134357,25.91256879159859,0.9959829175671784
704.2558,Zurek,Kathryn M.,Kathryn M. Zurek,female,LATIN,0.9804516599871094,18.72448220556017,0.9902258299935548
704.2559,Elze,Hans-Thomas,Hans-Thomas Elze,male,LATIN,-0.9754593862531225,17.36479122847926,0.9877296931265612
704.2562,Brown,Malcolm,Malcolm Brown,male,LATIN,-0.9914439785590432,23.769320198662,0.9957219892795216
704.2562,Naboko,Serguei,Serguei Naboko,male,LATIN,-0.985272980163254,19.985446259344663,0.992636490081627
704.2564,Kozma,Balazs,Balazs Kozma,male,LATIN,-0.9869116246953742,20.67980125968171,0.9934558123476872
704.2564,Hastings,Matthew B.,Matthew B. Hastings,male,LATIN,-0.993252517954744,27.115449496891745,0.996626258977372
704.2569,Vink,Jorick S.,Jorick S. Vink,male,LATIN,-0.9913076690709212,23.34468536830802,0.9956538345354606
704.2572,Grigorchuk,Rostislav,Rostislav Grigorchuk,male,LATIN,-0.9933435450888212,27.295568700527458,0.9966717725444106
704.2575,Hartmann,Michael J,Michael J Hartmann,male,LATIN,-0.981578760785894,18.96403891427494,0.990789380392947
704.2573,Ross,Ashley J.,Ashley J. Ross,female,LATIN,0.9893859564595604,21.64597894784601,0.9946929782297802
704.2573,Myers,Adam D.,Adam D. Myers,male,LATIN,-0.9721677499746264,16.584884483027498,0.9860838749873132
704.2577,Miller,Bryan W.,Bryan W. Miller,male,LATIN,-0.9914865175541908,23.94976407051316,0.9957432587770956
704.2588,Cheung,Kingman,Kingman Cheung,female,LATIN,0.9762752291531912,17.705953820886673,0.9881376145765955
